url,nat,cap,survived
/titanic-victim/patrick-ryan.html,Irish,Dublin,died
/titanic-victim/matthew-sadlier.html,Irish,Dublin,died
/titanic-victim/james-scanlan.html,Irish,Dublin,died
/titanic-victim/lionel-leonard.html,Irish,Dublin,died
/titanic-victim/patrick-shaughnessy.html,Irish,Dublin,died
/titanic-survivor/ellen-natalia-shine.html,Irish,Dublin,survived
/titanic-victim/thomas-smyth.html,Irish,Dublin,died
/titanic-survivor/julia-smyth.html,Irish,Dublin,survived
/titanic-victim/roger-tobin.html,Irish,Dublin,died
/titanic-victim/margaret-rice.html,Irish,Dublin,died
/titanic-survivor/albina-bazzani.html,Italian,Rome,survived
/titanic-victim/victor-giglio.html,Italian,Rome,died
/titanic-victim/sante-righini.html,Italian,Rome,died
/titanic-victim/sebastiano-del-carlo.html,Italian,Rome,died
/titanic-survivor/argene-del-carlo.html,Italian,Rome,survived
/titanic-victim/emilio-mangiavacchi.html,Italian,Rome,died
/titanic-victim/francesco-celotti.html,Italian,Rome,died
/titanic-survivor/luigi-finoli.html,Italian,Rome,survived
/titanic-victim/alfonzo-meo-martino.html,Italian,Rome,died
/titanic-survivor/masabumi-hosono.html,Japanese,Tokyo,survived
/titanic-victim/david-abraham-harmer-livshin.html,Latvian,Riga,died
/titanic-victim/solomon-bowenur.html,Lithuanian,Vilnius,died
/titanic-victim/eliezer-gilinski.html,Lithuanian,Vilnius,died
/titanic-victim/dmitri-marinko.html,Macedonian,Skopje,died
/titanic-victim/manuel-uruchurtu.html,Mexican,Mexico City,died
/titanic-victim/engelhart-cornelius-ostby.html,Norwegian,Oslo,died
/titanic-victim/arne-joma-fahlstrom.html,Norwegian,Oslo,died
/titanic-survivor/olaus-jorgensen-abelseth.html,Norwegian,Oslo,survived
/titanic-survivor/karen-marie-abelseth.html,Norwegian,Oslo,survived
/titanic-victim/albert-karvin-andersen.html,Norwegian,Oslo,died
/titanic-victim/hans-martin-monsen-birkeland.html,Norwegian,Oslo,died
/titanic-survivor/charles-edward-dahl.html,Norwegian,Oslo,survived
/titanic-victim/daniel-danielsen-gronnestad.html,Norwegian,Oslo,died
/titanic-victim/ingvald-olai-olsen-hagland.html,Norwegian,Oslo,died
/titanic-victim/konrad-hagland.html,Norwegian,Oslo,died
/titanic-victim/johan-martin-holthen.html,Norwegian,Oslo,died
/titanic-victim/adolf-mathias-nicolai-olsen-humblen.html,Norwegian,Oslo,died
/titanic-victim/lena-jakobsen-solvang.html,Norwegian,Oslo,died
/titanic-survivor/bernt-johannes-johannesen.html,Norwegian,Oslo,survived
/titanic-victim/johannes-kalvik.html,Norwegian,Oslo,died
/titanic-survivor/fridtjof-arne-madsen.html,Norwegian,Oslo,survived
/titanic-survivor/albert-johan-moss.html,Norwegian,Oslo,survived
/titanic-victim/johan-hansen-nysveen.html,Norwegian,Oslo,died
/titanic-victim/karl-siegwart-andreas-olsen.html,Norwegian,Oslo,died
/titanic-victim/olaf-pedersen.html,Norwegian,Oslo,died
/titanic-victim/knud-paust-rommetvedt.html,Norwegian,Oslo,died
/titanic-victim/simon-sivertsen-saether.html,Norwegian,Oslo,died
/titanic-victim/peter-andreas-lauritz-andersen-soholt.html,Norwegian,Oslo,died
/titanic-survivor/artur-karl-olsen.html,Norwegian,Oslo,survived
/titanic-survivor/karl-albert-midtsjo.html,Norwegian,Oslo,survived
/titanic-victim/sigurd-hansen-moen.html,Norwegian,Oslo,died
/titanic-victim/henry-margido-olsen.html,Norwegian,Oslo,died
/titanic-victim/thor-anderson-olsvigen.html,Norwegian,Oslo,died
/titanic-survivor/anna-kristine-salkjelsvik.html,Norwegian,Oslo,survived
/titanic-victim/jakob-birnbaum.html,Polish,Warsaw,died
/titanic-survivor/rosa-pinsky.html,Polish,Warsaw,survived
/titanic-survivor/leah-aks.html,Polish,Warsaw,survived
/titanic-victim/harry-corn.html,Polish,Warsaw,died
/titanic-survivor/berk-pickard.html,Polish,Warsaw,survived
/titanic-survivor/sarah-roth.html,Polish,Warsaw,survived
/titanic-victim/woolf-spector.html,Polish,Warsaw,died
/titanic-victim/jose-joaquim-de-brito.html,Portuguese,Lisbon,died
/titanic-victim/domingos-fernandeo-coelho.html,Portuguese,Lisbon,died
/titanic-victim/manuel-goncalves-estanislau.html,Portuguese,Lisbon,died
/titanic-victim/jose-neto-jardim.html,Portuguese,Lisbon,died
/titanic-victim/samuel-abelson.html,Russian,Moscow,died
/titanic-survivor/abelson.html,Russian,Moscow,survived
/titanic-victim/samuel-greenberg.html,Russian,Moscow,died
/titanic-victim/sinai-kantor.html,Russian,Moscow,died
/titanic-survivor/miriam-kantor.html,Russian,Moscow,survived
/titanic-victim/israel-nesson.html,Russian,Moscow,died
/titanic-victim/moses-aaron-troupiansky.html,Russian,Moscow,died
/titanic-victim/jacob-cook.html,Russian,Moscow,died
/titanic-survivor/jennie-dropkin.html,Russian,Moscow,survived
/titanic-victim/simon-kutscher-lithman.html,Russian,Moscow,died
/titanic-victim/simon-maisner.html,Russian,Moscow,died
/titanic-victim/uscher-pulner.html,Russian,Moscow,died
/titanic-survivor/beila-moor.html,Russian,Moscow,survived
/titanic-survivor/meier-moor.html,Russian,Moscow,survived
/titanic-victim/aaron-willer.html,Russian,Moscow,died
/titanic-victim/alexander-cairns.html,Scottish,Edinburgh,died
/titanic-victim/roderick-chisholm.html,Scottish,Edinburgh,died
/titanic-victim/john-weir.html,Scottish,Edinburgh,died
/titanic-victim/john-harper.html,Scottish,Edinburgh,died
/titanic-survivor/nina-harper.html,Scottish,Edinburgh,survived
/titanic-victim/jock-hume.html,Scottish,Edinburgh,died
/titanic-survivor/jessie-leitch.html,Scottish,Edinburgh,survived
/titanic-victim/robert-douglas-norman.html,Scottish,Edinburgh,died
/titanic-survivor/jessie-trout.html,Scottish,Edinburgh,survived
/titanic-survivor/bertha-watt.html,Scottish,Edinburgh,survived
/titanic-survivor/bessie-watt.html,Scottish,Edinburgh,survived
/titanic-victim/margaret-ann-watson-ford.html,Scottish,Edinburgh,died
/titanic-victim/andrew-emslie-johnston.html,Scottish,Edinburgh,died
/titanic-victim/eliza-johnston.html,Scottish,Edinburgh,died
/titanic-victim/james-kelly.html,Scottish,Edinburgh,died
/titanic-victim/george-william-mackay.html,Scottish,Edinburgh,died
/titanic-victim/alexander-morrison-thompson.html,Scottish,Edinburgh,died
/titanic-survivor/alden-gates-caldwell.html,Siamese,Bangkok,survived
/titanic-survivor/franz-karun.html,Slovenian,Ljubljana,survived
/titanic-victim/janko-vovk.html,Slovenian,Ljubljana,died
/titanic-survivor/manca-karun.html,Slovenian,Ljubljana,survived
/titanic-victim/jakob-pasic.html,Slovenian,Ljubljana,died
/titanic-victim/charles-henry-chapman.html,South African,Pretoria,died
/titanic-victim/sidney-samuel-jacobsohn.html,South African,Pretoria,died
/titanic-victim/thomas-william-solomon-brown.html,South African,Pretoria,died
/titanic-survivor/elizabeth-catherine-brown.html,South African,Pretoria,survived
/titanic-survivor/fermina-oliva-y-ocana.html,Spanish,Madrid,survived
/titanic-victim/servando-jose-florentino-ovies-y-rodriguez.html,Spanish,Madrid,died
/titanic-victim/victor-penasco.html,Spanish,Madrid,died
/titanic-survivor/maria-penasco.html,Spanish,Madrid,survived
/titanic-survivor/florentina-duran-y-more.html,Spanish,Madrid,survived
/titanic-survivor/asuncion-duran-y-more.html,Spanish,Madrid,survived
/titanic-survivor/julian-padron-manent.html,Spanish,Madrid,survived
/titanic-survivor/emilio-pallas-y-castello.html,Spanish,Madrid,survived
/titanic-survivor/encarnacion-reynaldo.html,Spanish,Madrid,survived
/titanic-victim/carl-robert-carlsson.html,Swedish,Stockholm,died
/titanic-survivor/mauritz-hakan-bjornstrom-steffansson.html,Swedish,Stockholm,survived
/titanic-victim/frans-olof-carlsson.html,Swedish,Stockholm,died
/titanic-victim/erik-lindeberg-lind.html,Swedish,Stockholm,died
/titanic-survivor/sigrid-lindstrom.html,Swedish,Stockholm,survived
/titanic-victim/kurt-arnold-gottfrid-bryhl.html,Swedish,Stockholm,died
/titanic-survivor/dagmar-bryhl.html,Swedish,Stockholm,survived
/titanic-survivor/karolina-bystrom.html,Swedish,Stockholm,survived
/titanic-victim/ingvar-enander.html,Swedish,Stockholm,died
/titanic-victim/johan-henrik-johannesson-kvillner.html,Swedish,Stockholm,died
/titanic-victim/ernst-adolf-sjostedt.html,Swedish,Stockholm,died
/titanic-victim/mauritz-adahl.html,Swedish,Stockholm,died
/titanic-victim/johanna-persdotter-ahlin.html,Swedish,Stockholm,died
/titanic-victim/alfrida-konstantia-brogren-andersson.html,Swedish,Stockholm,died
/titanic-victim/sigrid-elisabeth-andersson.html,Swedish,Stockholm,died
/titanic-victim/ida-augusta-margareta-andersson.html,Swedish,Stockholm,died
/titanic-victim/sigvard-harald-elias-andersson.html,Swedish,Stockholm,died
/titanic-victim/ingeborg-constanzia-andersson.html,Swedish,Stockholm,died
/titanic-victim/anders-andersson.html,Swedish,Stockholm,died
/titanic-victim/johan-samuel-andersson.html,Swedish,Stockholm,died
/titanic-victim/ellis-anna-maria-andersson.html,Swedish,Stockholm,died
/titanic-victim/ebba-iris-alfrida-andersson.html,Swedish,Stockholm,died
/titanic-victim/paul-edvin-andreasson.html,Swedish,Stockholm,died
/titanic-victim/ernst-axel-algot-aronsson.html,Swedish,Stockholm,died
/titanic-survivor/selma-augusta-emilia-asplund.html,Swedish,Stockholm,survived
/titanic-survivor/johan-charles-asplund.html,Swedish,Stockholm,survived
/titanic-victim/filip-oscar-asplund.html,Swedish,Stockholm,died
/titanic-victim/carl-edgar-asplund.html,Swedish,Stockholm,died
/titanic-victim/carl-asplund.html,Swedish,Stockholm,died
/titanic-survivor/edvin-rojj-felix-asplund.html,Swedish,Stockholm,survived
/titanic-victim/clarence-gustaf-hugo-asplund.html,Swedish,Stockholm,died
/titanic-victim/albert-augustsson.html,Swedish,Stockholm,died
/titanic-victim/johan-viktor-bengtsson.html,Swedish,Stockholm,died
/titanic-victim/ernst-herbert-bjorklund.html,Swedish,Stockholm,died
/titanic-victim/elin-ester-maria-braf.html,Swedish,Stockholm,died
/titanic-victim/karl-rudolf-brobeck.html,Swedish,Stockholm,died
/titanic-victim/august-sigfrid-carlsson.html,Swedish,Stockholm,died
/titanic-victim/gerda-ulrika-dahlberg.html,Swedish,Stockholm,died
/titanic-victim/anna-sigrid-maria-danbom.html,Swedish,Stockholm,died
/titanic-victim/gilbert-sigvard-emanuel-danbom.html,Swedish,Stockholm,died
/titanic-victim/gustaf-hjalmar-edvardsson.html,Swedish,Stockholm,died
/titanic-victim/hans-linus-eklund.html,Swedish,Stockholm,died
/titanic-victim/johan-ekstrom.html,Swedish,Stockholm,died
/titanic-victim/eberhard-fischer.html,Swedish,Stockholm,died
/titanic-victim/karl-gideon-gustafsson.html,Swedish,Stockholm,died
/titanic-survivor/oskar-arvid-hedman.html,Swedish,Stockholm,survived
/titanic-survivor/hilda-maria-hellstrom.html,Swedish,Stockholm,survived
/titanic-victim/jenny-lovisa-henriksson.html,Swedish,Stockholm,died
/titanic-victim/john-fredrik-alexander-holm.html,Swedish,Stockholm,died
/titanic-survivor/carl-olof-jansson.html,Swedish,Stockholm,survived
/titanic-victim/gustaf-joel-johansson.html,Swedish,Stockholm,died
/titanic-victim/nils-johansson.html,Swedish,Stockholm,died
/titanic-survivor/oscar-wilhelm-Johansson.html,Swedish,Stockholm,survived
/titanic-victim/karl-johan-johansson.html,Swedish,Stockholm,died
/titanic-victim/erik-johansson.html,Swedish,Stockholm,died
/titanic-survivor/harold-theodor-johnson.html,Swedish,Stockholm,survived
/titanic-victim/malkolm-joackim-johnson.html,Swedish,Stockholm,died
/titanic-survivor/eleanor-ileen-johnson.html,Swedish,Stockholm,survived
/titanic-survivor/carl-jonsson.html,Swedish,Stockholm,survived
/titanic-victim/nils-hilding-jonsson.html,Swedish,Stockholm,died
/titanic-survivor/einar-gervasius-karlsson.html,Swedish,Stockholm,survived
/titanic-victim/julius-konrad-eugen-karlsson.html,Swedish,Stockholm,died
/titanic-victim/nils-august-karlsson.html,Swedish,Stockholm,died
/titanic-victim/gertrud-emilia-klasen.html,Swedish,Stockholm,died
/titanic-victim/hulda-kristina-eugenia-klasen.html,Swedish,Stockholm,died
/titanic-victim/klas-albin-klasen.html,Swedish,Stockholm,died
/titanic-survivor/aurora-adelia-landergren.html,Swedish,Stockholm,survived
/titanic-victim/bengt-edvin-larsson.html,Swedish,Stockholm,died
/titanic-victim/august-viktor-larsson.html,Swedish,Stockholm,died
/titanic-victim/agda-thorilda-viktoria-lindahl.html,Swedish,Stockholm,died
/titanic-victim/edvard-bengtsson-lindell.html,Swedish,Stockholm,died
/titanic-victim/elin-gerda-lindell.html,Swedish,Stockholm,died
/titanic-victim/johan-svensson-lundahl.html,Swedish,Stockholm,died
/titanic-survivor/olga-elida-lundin.html,Swedish,Stockholm,survived
/titanic-survivor/thure-edvin-lundstrom.html,Swedish,Stockholm,survived
/titanic-victim/samuel-niklasson.html,Swedish,Stockholm,died
/titanic-survivor/berta-olivia-nilsson.html,Swedish,Stockholm,survived
/titanic-survivor/helmina-josefina-nilsson.html,Swedish,Stockholm,survived
/titanic-victim/august-ferdinand-nilsson.html,Swedish,Stockholm,died
/titanic-survivor/anna-sofia-nysten.html,Swedish,Stockholm,survived
/titanic-victim/nils-martin-odahl.html,Swedish,Stockholm,died
/titanic-survivor/velin-ohman.html,Swedish,Stockholm,survived
/titanic-victim/nils-johan-goransson-olsson.html,Swedish,Stockholm,died
/titanic-victim/ellen-natalia-pettersson.html,Swedish,Stockholm,died
/titanic-victim/johan-emil-pettersson.html,Swedish,Stockholm,died
/titanic-victim/edvard-larsson-rondberg.html,Swedish,Stockholm,died
/titanic-victim/karl-johan-salander.html,Swedish,Stockholm,died
/titanic-victim/wilhelm-william-johansson-skoog.html,Swedish,Stockholm,died
/titanic-victim/elna-matilda-strom.html,Swedish,Stockholm,died
/titanic-survivor/johan-cervin-svensson.html,Swedish,Stockholm,survived
/titanic-victim/johan-svensson.html,Swedish,Stockholm,died
/titanic-victim/olof-svensson.html,Swedish,Stockholm,died
/titanic-survivor/gunnar-isidor-tenglin.html,Swedish,Stockholm,survived
/titanic-victim/hulda-amanda-adolfina-vestrom.html,Swedish,Stockholm,died
/titanic-victim/olof-edvin-vendel.html,Swedish,Stockholm,died
/titanic-survivor/august-wennerstrom.html,Swedish,Stockholm,survived
/titanic-victim/carl-charles-peter-widegren.html,Swedish,Stockholm,died
/titanic-survivor/marguerite-rut-sandstrom.html,Swedish,Stockholm,survived
/titanic-survivor/agnes-charlotta-sandstrom.html,Swedish,Stockholm,survived
/titanic-survivor/beatrice-irene-sandstrom.html,Swedish,Stockholm,survived
/titanic-victim/pehr-fabian-oliver-malkolm-myhrman.html,Swedish,Stockholm,died
/titanic-victim/elina-olsson.html,Swedish,Stockholm,died
/titanic-victim/olaf-elon-osen.html,Swedish,Stockholm,died
/titanic-survivor/oskar-palmquist.html,Swedish,Stockholm,survived
/titanic-victim/paul-folke-palsson.html,Swedish,Stockholm,died
/titanic-victim/alma-cornelia-palsson.html,Swedish,Stockholm,died
/titanic-victim/stina-viola-palsson.html,Swedish,Stockholm,died
/titanic-victim/gosta-leonard-palsson.html,Swedish,Stockholm,died
/titanic-victim/torborg-danira-palsson.html,Swedish,Stockholm,died
/titanic-survivor/ernst-ulrik-persson.html,Swedish,Stockholm,survived
/titanic-victim/anna-bernhardina-skoog.html,Swedish,Stockholm,died
/titanic-survivor/william-henry-tornquist.html,Swedish,Stockholm,survived
/titanic-survivor/anton-kink.html,Swiss,Bern,survived
/titanic-victim/vincenz-kink.html,Swiss,Bern,died
/titanic-victim/maria-kink.html,Swiss,Bern,died
/titanic-survivor/luise-kink-heilmann.html,Swiss,Bern,survived
/titanic-survivor/hedwig-margaritha-frolicher.html,Swiss,Bern,survived
/titanic-survivor/maximilian-frolicher-stehli.html,Swiss,Bern,survived
/titanic-survivor/margaretha-frolicher-stehli.html,Swiss,Bern,survived
/titanic-survivor/emma-sagesser.html,Swiss,Bern,survived
/titanic-survivor/alfons-simonius-blumer.html,Swiss,Bern,survived
/titanic-survivor/max-stahelin-maeglin.html,Swiss,Bern,survived
/titanic-survivor/marie-marthe-jerwan.html,Swiss,Bern,survived
/titanic-survivor/bertha-lehmann.html,Swiss,Bern,survived
/titanic-victim/josef-arnold-franchi.html,Swiss,Bern,died
/titanic-victim/josefine-arnold-franchi.html,Swiss,Bern,died
/titanic-victim/aloisia-haas.html,Swiss,Bern,died
/titanic-survivor/luise-gretchen-kink-heilmann.html,Swiss,Bern,survived
/titanic-victim/albert-wirz.html,Swiss,Bern,died
/titanic-victim/nicholas-nasser.html,Syrian,Damascus,died
/titanic-survivor/adele-nasser.html,Syrian,Damascus,survived
/titanic-victim/gerios-yousseff-abi-saab.html,Syrian,Damascus,died
/titanic-survivor/shawneene-george-joseph.html,Syrian,Damascus,survived
/titanic-victim/daher-shedid.html,Syrian,Damascus,died
/titanic-survivor/nassef-cassem-albimona.html,Syrian,Damascus,survived
/titanic-victim/ahmed-ali.html,Syrian,Damascus,died
/titanic-survivor/helene-baclini.html,Syrian,Damascus,survived
/titanic-survivor/marie-baclini.html,Syrian,Damascus,survived
/titanic-survivor/eugenie-baclini.html,Syrian,Damascus,survived
/titanic-survivor/latifa-baclini.html,Syrian,Damascus,survived
/titanic-victim/fared-kassem-houssein.html,Syrian,Damascus,died
/titanic-survivor/fahim-philip-zenni-leeni.html,Syrian,Damascus,survived
/titanic-victim/william-ali.html,Syrian,Damascus,died
/titanic-victim/adola-asim.html,Syrian,Damascus,died
/titanic-victim/ali-assam.html,Syrian,Damascus,died
/titanic-victim/malake-attalah.html,Syrian,Damascus,died
/titanic-victim/sleiman-attala.html,Syrian,Damascus,died
/titanic-survivor/banoura-ayoub-daher.html,Syrian,Damascus,survived
/titanic-victim/mohamed-badt.html,Syrian,Damascus,died
/titanic-victim/catherine-david-barbara.html,Syrian,Damascus,died
/titanic-victim/saiide-barbara.html,Syrian,Damascus,died
/titanic-victim/raihed-razi.html,Syrian,Damascus,died
/titanic-victim/boulos-hanna.html,Syrian,Damascus,died
/titanic-victim/nourelain-boulos.html,Syrian,Damascus,died
/titanic-victim/akar-boulos.html,Syrian,Damascus,died
/titanic-victim/sultana-boulos.html,Syrian,Damascus,died
/titanic-victim/tannous-betros.html,Syrian,Damascus,died
/titanic-victim/joseph-caram.html,Syrian,Damascus,died
/titanic-victim/maria-elias-caram.html,Syrian,Damascus,died
/titanic-victim/tannous-daher.html,Syrian,Damascus,died
/titanic-victim/dibo-elias.html,Syrian,Damascus,died
/titanic-victim/joseph-elias.html,Syrian,Damascus,died
/titanic-victim/elias-joseph-shahin.html,Syrian,Damascus,died
/titanic-victim/tannous-elias-nasrallah.html,Syrian,Damascus,died
/titanic-survivor/borak-hannah.html,Syrian,Damascus,survived
/titanic-victim/mansour-hanna.html,Syrian,Damascus,died
/titanic-victim/houssein-abilmona.html,Syrian,Damascus,died
/titanic-survivor/mary-sophie-abrahim.html,Syrian,Damascus,survived
/titanic-victim/yousseff-ibrahim-shawah.html,Syrian,Damascus,died
/titanic-victim/thamine-jabbur-zabour.html,Syrian,Damascus,died
/titanic-victim/hileni-jabbur-zabour.html,Syrian,Damascus,died
/titanic-victim/betros-khalil.html,Syrian,Damascus,died
/titanic-victim/zahie-maria-khalil.html,Syrian,Damascus,died
/titanic-victim/khalil-saad.html,Syrian,Damascus,died
/titanic-victim/sarkis-lahoud-ishaq-mowad.html,Syrian,Damascus,died
/titanic-survivor/hanna-mamee.html,Syrian,Damascus,survived
/titanic-survivor/mantoura-boulos-moussa.html,Syrian,Damascus,survived
/titanic-survivor/omine-moubarek.html,Syrian,Damascus,survived
/titanic-survivor/gerios-george-moubarek.html,Syrian,Damascus,survived
/titanic-survivor/halim-gonios-william-george-moubarek.html,Syrian,Damascus,survived
/titanic-survivor/fatima-mousselmani.html,Syrian,Damascus,survived
/titanic-survivor/adele-jane-najib-kiamie.html,Syrian,Damascus,survived
/titanic-victim/toufik-nakhli.html,Syrian,Damascus,died
/titanic-survivor/waika-mary-nakid.html,Syrian,Damascus,survived
/titanic-survivor/maria-nakid.html,Syrian,Damascus,survived
/titanic-survivor/sahid-nakid.html,Syrian,Damascus,survived
/titanic-victim/mustafa-nasr-alma.html,Syrian,Damascus,died
/titanic-survivor/mariana-assaf.html,Syrian,Damascus,survived
/titanic-victim/saade-nassr-rizq.html,Syrian,Damascus,died
/titanic-survivor/elias-louis-garrett-nicola-yarred.html,Syrian,Damascus,survived
/titanic-survivor/jamila-amelia-garrett-nicola-yarred.html,Syrian,Damascus,survived
/titanic-victim/mansouer-nofal.html,Syrian,Damascus,died
/titanic-victim/raffull-baccos.html,Syrian,Damascus,died
/titanic-victim/amin-saad.html,Syrian,Damascus,died
/titanic-victim/youssef-joseph-samaan.html,Syrian,Damascus,died
/titanic-victim/hanna-elias-samaan.html,Syrian,Damascus,died
/titanic-victim/elias-samaan.html,Syrian,Damascus,died
/titanic-victim/betros-seman.html,Syrian,Damascus,died
/titanic-victim/emir-farres-chehab-shihab.html,Syrian,Damascus,died
/titanic-victim/tannous-thomas-tannous.html,Syrian,Damascus,died
/titanic-victim/charles-rad-thomas.html,Syrian,Damascus,died
/titanic-survivor/assad-alexander-thomas-tannous.html,Syrian,Damascus,survived
/titanic-survivor/thamine-thelma-thomas.html,Syrian,Damascus,survived
/titanic-victim/assad-torfa.html,Syrian,Damascus,died
/titanic-survivor/hanna-youssef-touma.html,Syrian,Damascus,survived
/titanic-survivor/maria-youssef-mary-thomas-touma.html,Syrian,Damascus,survived
/titanic-survivor/georges-youssef-george-thomas-touma.html,Syrian,Damascus,survived
/titanic-victim/assaf-gerios-thamah.html,Syrian,Damascus,died
/titanic-victim/yousif-ahmed-wazli.html,Syrian,Damascus,died
/titanic-victim/antoni-yasbeck.html,Syrian,Damascus,died
/titanic-survivor/selini-celiney-yazbeck.html,Syrian,Damascus,survived
/titanic-victim/gerios-youssiff-samaan.html,Syrian,Damascus,died
/titanic-survivor/michael-peter_shafiq_joseph.html,Syrian,Damascus,survived
/titanic-survivor/anna-mary-joseph-peter-joseph.html,Syrian,Damascus,survived
/titanic-survivor/catherine-peter-joseph.html,Syrian,Damascus,survived
/titanic-victim/sarkis-mardirosian.html,Turkish,Ankara,died
/titanic-survivor/neshan-krekorian.html,Turkish,Ankara,survived
/titanic-victim/orsen-sirayanian.html,Turkish,Ankara,died
/titanic-survivor/david-vartanian.html,Turkish,Ankara,survived
/titanic-victim/ortin-zakarian.html,Turkish,Ankara,died
/titanic-victim/mapriededer-zakarian.html,Turkish,Ankara,died
/titanic-victim/ramon-artagaveytia.html,Uruguayan,Montevideo,died
/titanic-victim/francisco-carrau.html,Uruguayan,Montevideo,died
/titanic-victim/jose-pedro-carrau.html,Uruguayan,Montevideo,died
/titanic-victim/denzil-john-jarvis.html,Welsh,Cardiff,died
/titanic-victim/escott-phillips.html,Welsh,Cardiff,died
/titanic-victim/david-john-dai-bowen.html,Welsh,Cardiff,died
/titanic-victim/evan-davies.html,Welsh,Cardiff,died
/titanic-victim/james-george-reed.html,Welsh,Cardiff,died
/titanic-victim/william-john-rogers.html,Welsh,Cardiff,died
/titanic-victim/edward-willey.html,Welsh,Cardiff,died
/titanic-victim/leslie-williams.html,Welsh,Cardiff,died
/titanic-survivor/julius-jules-sap.html,Welsh,Cardiff,survived
/titanic-victim/johannes-josef-van-de-velde.html,Welsh,Cardiff,died
/titanic-victim/leo-peter-van-den-steen.html,Welsh,Cardiff,died
/titanic-victim/rosalie-paula-van-impe.html,Welsh,Cardiff,died
/titanic-victim/jean-baptiste-van-impe.html,Welsh,Cardiff,died
/titanic-victim/catharina-van-impe.html,Welsh,Cardiff,died
/titanic-victim/victor-vandercruyssen.html,Welsh,Cardiff,died
/titanic-victim/augusta-maria-vanderplancke.html,Welsh,Cardiff,died
/titanic-victim/julius-vanderplancke.html,Welsh,Cardiff,died
/titanic-victim/leo-edmondus-vanderplancke.html,Welsh,Cardiff,died
