url,ticket,nat,home,job
/titanic-survivor/luise-kink-heilmann.html,315153,"German
 Swiss","Zurich, Switzerland",
/titanic-survivor/luise-gretchen-kink-heilmann.html,315153,Swiss,"Zurich, Switzerland",
/titanic-victim/gertrud-emilia-klasen.html,350405,Swedish,"Grimshult, Småland, Sweden",
/titanic-victim/hulda-kristina-eugenia-klasen.html,350405,Swedish,"Vänge, Gotland, Sweden",Housewife
/titanic-victim/klas-albin-klasen.html,350404,Swedish,"Grimshult, Småland, Sweden",Farm Labourer
/titanic-victim/peju-coltcheff.html,349210,Bulgarian,"Gurnogmik, Bulgaria",General Labourer
/titanic-victim/satio-coleff.html,349209,Bulgarian,"Debnevo, Bulgaria",General Labourer
/titanic-victim/theodor-kraeff.html,349253,Bulgarian,"Vetren, Bulgaria",General Labourer
/titanic-survivor/neshan-krekorian.html,2654,"Armenian
 Turkish","Abosknak, Turkey",General Labourer
/titanic-victim/simon-kutscher-lithman.html,251,Russian,"Edinburgh, Midlothian, Scotland",Baker
/titanic-victim/sarkis-lahoud-ishaq-mowad.html,2624,Syrian,"Zaghartā, Zaghartā, Syria",General Labourer
/titanic-victim/kristina-sofia-laitinen.html,4135,Finnish,"Helsinki, Finland",Housekeeper
/titanic-victim/len-lam.html,1601,"Hong Kongese
 Chinese","Hong Kong, Hong Kong",Seaman
/titanic-survivor/ali-lam.html,1601,"Hong Kongese
 Chinese","Canton, China",Seaman
/titanic-survivor/aurora-adelia-landergren.html,7077,Swedish,"Karlshamn, Sweden",
/titanic-victim/patrick-lane.html,7935,Irish,"Limerick, County Limerick, Ireland",Farm Labourer
/titanic-survivor/fang-lang.html,1601,"Hong Kongese
 Chinese",,Seaman
/titanic-victim/bengt-edvin-larsson.html,347067,Swedish,"Stockholm, Uppland, Sweden",General Labourer
/titanic-victim/august-viktor-larsson.html,7545,Swedish,"Stamford, Connecticut, United States",General Labourer
/titanic-victim/henry-lefebvre.html,4133,French,,
/titanic-victim/mathilde-lefebvre.html,4133,French,,
/titanic-victim/ida-lefebvre.html,4133,French,,
/titanic-victim/frances-marie-lefebvre.html,4133,French,,
/titanic-victim/jeannie-lefebvre.html,4133,French,,
/titanic-victim/antti-gustaf-leinonen.html,3101292,Finnish,"Valitaipale, Finland",
/titanic-victim/denis-lennon.html,370371,Irish,"Clarinbridge, County Galway, Ireland",General Labourer
/titanic-victim/james-lester.html,48871,English,"West Bromwich, West Midlands, England",Dipper
/titanic-victim/rene-aime-lievens.html,345781,Belgian,"Heldergem, Oost-Vlaanderen, Belgium",Farmer
/titanic-victim/agda-thorilda-viktoria-lindahl.html,347071,Swedish,"Stockholm, Uppland, Sweden",
/titanic-victim/augusta-charlotta-lindblom.html,347073,English,"Stockholm, Uppland, Sweden",
/titanic-victim/edvard-bengtsson-lindell.html,349910,Swedish,"Helsingborg, Skåne, Sweden",General Labourer
/titanic-victim/elin-gerda-lindell.html,349910,Swedish,"Helsingborg, Skåne, Sweden",
/titanic-survivor/eino-william-lindqvist.html,3101285,Finnish,"Dalsbruk, Turku and Pori, Finland",
/titanic-victim/michael-linehan.html,330971,Irish,"Freeholds, Ireland",Farm Labourer
/titanic-victim/lee-ling.html,1601,"Hong Kongese
 Chinese",,Seaman
/titanic-victim/wenzel-linhart.html,345775,"Bohemian
 Czech","Vienna, Austria",Baker
/titanic-victim/david-abraham-harmer-livshin.html,374887,Latvian,"Manchester, England",Jeweller
/titanic-victim/william-arthur-lobb.html,3336,"English
American","St. Austell, Cornwall, England",Engineer
/titanic-victim/cordelia-lobb.html,3336,"English
American","St. Austell, Cornwall, England",
/titanic-victim/edward-thomas-lockyer.html,1222,English,"London, England",Grocers Assistant
/titanic-victim/john-hall-henry-lovell.html,21173,English,"Holsworthy, Devon, England",Farmer
/titanic-survivor/nikola-lulic.html,315098,Croatian,"Konjsko Brdo, Croatia",
/titanic-victim/johan-svensson-lundahl.html,347743,Swedish,"Fyrnan, Småland, Sweden",General Labourer
/titanic-survivor/olga-elida-lundin.html,347469,Swedish,,
/titanic-survivor/thure-edvin-lundstrom.html,350403,Swedish,"Östra Nöbbelöv, Skåne, Sweden",
/titanic-victim/panagiotis-lymperopoulus.html,2683,"French
 Greek","Áyios Sóstis, Greece",General Labourer
/titanic-victim/stanko-lyntakoff.html,349235,Bulgarian,,General Labourer
/titanic-victim/george-william-mackay.html,42795,Scottish,"London, England",Footman
/titanic-survivor/margaret-maggie-madigan.html,370370,Irish,"Askeaton, County Limerick, Ireland",
/titanic-survivor/fridtjof-arne-madsen.html,17369,Norwegian,"Trondheim, Norway",
/titanic-victim/matti-alexanteri-maenpaa.html,3101275,Finnish,"Kauhajoki, Vaasa, Finland",
/titanic-victim/bridget-delia-mahon.html,330924,Irish,"Derrymartin, County Mayo, Ireland",
/titanic-victim/kalle-edvard-makinen.html,3101268,Finnish,"Ikaalinen, Finland",General Labourer
/titanic-survivor/hanna-mamee.html,2677,Syrian,"Tripoli, Syria",
/titanic-victim/mary-mangan.html,364850,Irish,"Carrowskeheen, County Mayo, Ireland",
/titanic-survivor/margaret-mannion.html,36866,Irish,"Caltra, County Galway, Ireland",
/titanic-victim/sarkis-mardirosian.html,2655,"Armenian
 American","Kiği, Turkey",Farm Labourer
/titanic-victim/dmitri-marinko.html,349238,"Macedonian
 Austrian","Prizren, Yugoslavia",
/titanic-victim/marin-markoff.html,349213,Bulgarian,"Gurnogmik, Bulgaria",General Labourer
/titanic-victim/johann-markun.html,349257,Croatian,"Milje, Slovenia",General Labourer
/titanic-victim/nicola-matinoff.html,349255,Bulgarian,"Gabrovo, Bulgaria",
/titanic-survivor/catherine-katie-mccarthy.html,383123,Irish,"Ballygorteen, County Tipperary, Ireland",Domestic Servant
/titanic-survivor/thomas-joseph-mccormack.html,367228,Irish,"Bayonne, New Jersey, United States",Barman
/titanic-survivor/alice-mccoy.html,367226,Irish,"Ballinamuck, County Longford, Ireland",
/titanic-survivor/bernard-mccoy.html,367226,Irish,"Ballinamuck, County Longford, Ireland",General Labourer
/titanic-survivor/agnes-mccoy.html,367226,Irish,"Ballinamuck, County Longford, Ireland",
/titanic-survivor/bridget-delia-mcdermott.html,330932,Irish,"Lahardane, County Mayo, Ireland",
/titanic-victim/michael-mcevoy.html,36568,Irish,"Ballycolla, Queen's County, Ireland",Farm Labourer
/titanic-survivor/mary-mcgovern.html,330931,Irish,"Clarbally, County Cavan, Ireland",
/titanic-victim/catherine-mcgowan.html,9232,Irish,"Terryduff, County Mayo, Ireland",
/titanic-survivor/anna-annie-mcgowan.html,330923,"American
Irish","Massbrook, County Mayo, Ireland",
/titanic-victim/martin-mcmahon.html,370372,Irish,"Cragbrien, County Clare, Ireland",Farm Labourer
/titanic-victim/eileen-mcnamee.html,376566,English,"Salisbury, Wiltshire, England",
/titanic-victim/neal-mcnamee.html,376566,Irish,"Boscombe, Dorset, England",Provision Manager
/titanic-victim/bridget-mcneill.html,370368,Irish,"Trien, County Roscommon, Ireland",
/titanic-victim/marian-meanwell.html,392087,English,"Eastboune, Sussex, England",Milliner
/titanic-victim/john-meehan.html,3130,Irish,"Curraghbonaun, County Sligo, Ireland",General Labourer
/titanic-victim/annie-louise-rowley-meek.html,343095,English,"Penarth, Glamorgan, Wales",
/titanic-victim/simon-maisner.html,2816,Russian,"29 Houndsditch London, England",Tailor
/titanic-victim/alfonzo-meo-martino.html,11206,Italian,"95 Old Christchurch Road Bournemouth, Hampshire, England",Musician
/titanic-victim/robert-mernagh.html,368703,Irish,"Ballyleigh, County Wexford, Ireland",Farm Labourer
/titanic-survivor/karl-albert-midtsjo.html,345501,,"Kråkstad, Norway",Farmer
/titanic-victim/stoytcho-mihoff.html,349207,,"Gurnogmik, Bulgaria",General Labourer
/titanic-victim/frank-miles.html,359306,,"Greenwich, London, England",Engineer
/titanic-victim/ivan-mineff.html,349233,,,General Labourer
/titanic-victim/lazar-minkoff.html,349211,,"Gurnogmik, Bulgaria",General Labourer
/titanic-victim/mito-mitkoff.html,349221,,,General Labourer
/titanic-survivor/ellen-mary-mockler.html,330980,Irish,"Caltra, County Galway, Ireland",
/titanic-victim/sigurd-hansen-moen.html,348123,,"Bergen, Hordaland, Norway",Carpenter / Joiner
/titanic-survivor/beila-moor.html,392096,"Russian
Romanian",,Tailor
/titanic-survivor/meier-moor.html,392096,"Russian
Romanian",,
/titanic-victim/leonard-charles-moore.html,54510,English,"Hoboken, New Jersey, United States",Bricklayer
/titanic-victim/daniel-james-moran.html,371110,Irish,"Toomdeely, County Limerick, Ireland",Police Officer
/titanic-survivor/bertha-bridget-moran.html,371110,Irish,"Askeaton, County Limerick, Ireland",
/titanic-victim/william-morley.html,364506,English,"Petworth, Sussex, England",Carpenter / Joiner
/titanic-victim/thomas-rowan-morrow.html,372622,Irish,"Rathfriland, County Down, Ireland",General Labourer
/titanic-survivor/albert-johan-moss.html,312991,Norwegian,"Bergen, Hordaland, Norway",Seaman
/titanic-survivor/mantoura-boulos-moussa.html,2626,Syrian,"Hardīn, Batroun, Syria",Housewife
/titanic-victim/rahamin-haim-moutal.html,374746,,"27 Beauclere Road, Hammersmith London, England",Traveller
/titanic-survivor/omine-moubarek.html,2661,Syrian,"Hardīn, Batroun, Syria",
/titanic-survivor/gerios-george-moubarek.html,2661,Syrian,"Hardīn, Batroun, Syria",
/titanic-survivor/halim-gonios-william-george-moubarek.html,2661,Syrian,"Hardīn, Batroun, Syria",
/titanic-victim/mary-lennon-mullin.html,370371,Irish,"Clarinbridge, County Galway, Ireland",
/titanic-survivor/catherine-mullin.html,35852,Irish,"Cloonee, County Longford, Ireland",
/titanic-survivor/bridget-mulvihill.html,382653,Irish,"Athlone, County Westmeath, Ireland",
/titanic-victim/joseph-murdlin.html,3235,,"London, England",Chemist
/titanic-survivor/catherine-kate-murphy.html,367230,Irish,"Fostragh, County Longford, Ireland",
/titanic-survivor/nora-murphy.html,36568,Irish,"Sallins, County Kildare, Ireland",
/titanic-survivor/margaret-murphy.html,367230,Irish,"Fostragh, County Longford, Ireland",
/titanic-survivor/fatima-mousselmani.html,2649,Syrian,"Tibnīn, Syria",
/titanic-victim/pehr-fabian-oliver-malkolm-myhrman.html,347078,,"Kristinehamn, Sweden",Clerk
/titanic-victim/penko-naidenoff.html,349206,,"Gurnogmik, Bulgaria",General Labourer
/titanic-survivor/adele-jane-najib-kiamie.html,2667,Syrian,"Dhour El Choueir, Syria",
/titanic-victim/toufik-nakhli.html,2641,Syrian,"Hardīn, Batroun, Syria",
/titanic-survivor/waika-mary-nakid.html,2653,Syrian,"Zaghartā, Zaghartā, Syria",
/titanic-survivor/maria-nakid.html,2653,Syrian,"Zaghartā, Zaghartā, Syria",
/titanic-survivor/sahid-nakid.html,2653,Syrian,"Zaghartā, Zaghartā, Syria",
/titanic-victim/william-henry-nancarrow.html,3338,,"St. Austell, Cornwall, England",Mason
/titanic-victim/minko-nankoff.html,349218,,,General Labourer
/titanic-victim/mustafa-nasr-alma.html,2652,Syrian,"Tibnīn, Syria",Farm Labourer
/titanic-survivor/mariana-assaf.html,2696,Syrian,"Kafr Mishki, Syria",
/titanic-victim/saade-nassr-rizq.html,2676,Syrian,"Tibnīn, Syria",
/titanic-victim/hannah-naughton.html,365237,Irish,"Donoughmore, County Cork, Ireland",Teacher
/titanic-victim/christo-nenkoff.html,349234,,,General Labourer
/titanic-victim/manta-josefina-nieminen.html,3101297,Finnish,"Karinainen, Finland",Servant
/titanic-victim/samuel-niklasson.html,363611,Swedish,"Orust, Sweden",General Labourer
/titanic-survivor/berta-olivia-nilsson.html,347066,Swedish,"Ransbysäter, Sweden",
/titanic-survivor/helmina-josefina-nilsson.html,347470,Swedish,"Ramkvilla, Småland, Sweden",
/titanic-victim/august-ferdinand-nilsson.html,350410,Swedish,"Aröd, Västergötland, Sweden",General Labourer
/titanic-survivor/elias-louis-garrett-nicola-yarred.html,2651,Syrian,"Al Hākūr, Syria",
/titanic-survivor/jamila-amelia-garrett-nicola-yarred.html,2651,Syrian,"Al Hākūr, Syria",
/titanic-survivor/juha-niskanen.html,3101289,Finnish,"Kivijärvi, Vaasa, Finland",
/titanic-victim/mansouer-nofal.html,2697,Syrian,"Kafr Mishki, Syria",Journalist
/titanic-victim/richard-cater-nosworthy.html,39886,English,"Newton Abbot, Devon, England",Farm Labourer
/titanic-survivor/anna-sofia-nysten.html,347081,Swedish,,
/titanic-victim/johan-hansen-nysveen.html,345364,Norwegian,"Øyer, Norway",Farmer
/titanic-survivor/johanna-hannah-obrien.html,370365,Irish,"Pallasgreen, County Limerick, Ireland",Housewife
/titanic-victim/denis-obrien.html,330979,Irish,"196 Blarney StreetCork, County Cork, Ireland",Postal Clerk / Postman
/titanic-victim/thomas-obrien.html,370365,Irish,"Bunavie, County Limerick, Ireland",Farm Labourer
/titanic-victim/patrick-denis-oconnell.html,334912,Irish,"Kingwilliamstown, County Cork, Ireland",General Labourer
/titanic-victim/maurice-oconnor.html,371060,Irish,"Ballinloughane, County Limerick, Ireland",General Labourer
/titanic-victim/patrick-oconnor.html,366713,Irish,"Tooreenavuscaun, County Cork, Ireland",Farmer
/titanic-survivor/ellen-nellie-odwyer.html,330959,Irish,"Limerick, County Limerick, Ireland",
/titanic-victim/arthur-keefe.html,323592,American,"Rahway, New Jersey, United States",Farmer
/titanic-survivor/patrick-o-keeffe.html,368402,Irish,"Waterford, County Waterford, Ireland",Porter
/titanic-survivor/hanora-nora-oleary.html,330919,Irish,"Kingwilliamstown, County Cork, Ireland",
/titanic-victim/bridget-mary-osullivan.html,330909,Irish,"Dromdeveen, County Limerick, Ireland",
/titanic-victim/nils-martin-odahl.html,7267,Swedish,"Örsjö, Sweden",General Labourer
/titanic-survivor/velin-ohman.html,347085,Swedish,"Mariestad, Sweden",
/titanic-victim/ole-martin-olsen.html,265302,American,"Sunhordland, Norway",General Labourer
/titanic-survivor/artur-karl-olsen.html,17368,"Norwegian
American","Trondheim, Norway",
/titanic-victim/henry-margido-olsen.html,4001,,"Bergen, Hordaland, Norway",Engineer
/titanic-victim/karl-siegwart-andreas-olsen.html,4579,Norwegian,"Brooklyn, New York, United States",Engineer
/titanic-victim/nils-johan-goransson-olsson.html,347464,Swedish,"Eslöv, Skåne, Sweden",
/titanic-victim/elina-olsson.html,350407,,"Södra Brantevik, Sweden",
/titanic-victim/thor-anderson-olsvigen.html,6563,,"Christiania, Norway",Salesman
/titanic-victim/luka-oreskovic.html,315094,Croatian,"Konjsko Brdo, Croatia",Farmer
/titanic-victim/jelka-oreskovic.html,315085,Croatian,"Konjsko Brdo, Croatia",Farmer
/titanic-victim/marija-oreskovic.html,315096,Croatian,"Konjsko Brdo, Croatia",Farm Labourer
/titanic-victim/olaf-elon-osen.html,7534,,"Hedesunda, Sweden",Farm Labourer
/titanic-survivor/maria-osman.html,349244,Croatian,"Vagovina, Čazme, Croatia",
/titanic-survivor/oskar-palmquist.html,347070,,"Kvarnaryd, Småland, Sweden",
/titanic-victim/paul-folke-palsson.html,349909,,"Bjuv, Skåne, Sweden",
/titanic-victim/alma-cornelia-palsson.html,349909,,"Bjuv, Skåne, Sweden",Housewife
/titanic-victim/stina-viola-palsson.html,349909,,"Bjuv, Skåne, Sweden",
/titanic-victim/gosta-leonard-palsson.html,349909,,"Bjuv, Skåne, Sweden",
/titanic-victim/torborg-danira-palsson.html,349909,,"Bjuv, Skåne, Sweden",
/titanic-victim/urho-abraham-panula.html,3101295,"Finnish
American","Ylihärmä, Finland",
/titanic-victim/ernesti-arvid-panula.html,3101295,"Finnish
American","Ylihärmä, Finland",General Labourer
/titanic-victim/maija-emelia-abrahamintytar-panula.html,3101295,Finnish,"Ylihärmä, Finland",
/titanic-victim/eino-viljam-panula.html,3101295,"Finnish
American","Ylihärmä, Finland",
/titanic-victim/juha-niilo-panula.html,3101295,Finnish,"Ylihärmä, Finland",
/titanic-victim/jaako-arnold-panula.html,3101295,"Finnish
American","Ylihärmä, Finland",General Labourer
/titanic-victim/jakob-pasic.html,315097,,"Streklevac, Slovenia",Farmer
/titanic-victim/george-patchett.html,358585,English,"Wollaston, Northamptonshire, England",Shoemaker
/titanic-victim/stefo-pavlovic.html,349242,,"Vagovina, Čazme, Croatia",General Labourer
/titanic-victim/treasteall-peacock.html,3101315,English,,
/titanic-victim/edith-peacock.html,3101315,English,,
/titanic-victim/albert-edward-peacock.html,3101315,English,,
/titanic-victim/ernest-pearce.html,343271,English,"10 Bedford Place Southampton, Hampshire, England",Farmer
/titanic-victim/olaf-pedersen.html,345498,Norwegian,"Sandefjord, Norway",General Labourer
/titanic-victim/joseph-peduzzi.html,2817,,"1 Ash Grove Hackney, London, England",Waiter
/titanic-victim/edvard-pekoniemi.html,3101294,Finnish,"Heinola, Finland",General Labourer
/titanic-victim/nikolai-johannes-peltomaki.html,3101291,Finnish,"Helsinki, Finland",General Labourer
/titanic-victim/john-henry-perkin.html,21174,English,"Holsworthy, Devon, England",Farmer
/titanic-survivor/ernst-ulrik-persson.html,347083,,"Stockholm, Uppland, Sweden",Chauffeur
/titanic-victim/matilda-petranec.html,349245,Croatian,"Vagovina, Čazme, Croatia",Servant
/titanic-victim/katie-peters.html,330935,Irish,"Ballydrehid, County Tipperary, Ireland",
/titanic-victim/marius-petersen.html,342441,,"London, England",Dairy Worker
/titanic-victim/pastcho-petroff.html,349215,,"Belish, Bulgaria",General Labourer
/titanic-victim/nedialco-petroff.html,349212,,"Gurnogmik, Bulgaria",General Labourer
/titanic-victim/ellen-natalia-pettersson.html,347087,Swedish,"Stockholm, Uppland, Sweden",
/titanic-victim/johan-emil-pettersson.html,347076,Swedish,"Västermo, Sweden",General Labourer
/titanic-survivor/berk-pickard.html,392078,Polish,"London, England",Leather Worker
/titanic-victim/vasil-plotcharsky.html,349227,,,General Labourer
/titanic-victim/mate-pokrnic.html,315095,,"Bukovac, Croatia",
/titanic-victim/tome-pokrnic.html,315092,,"Bukovac, Croatia",
/titanic-victim/uscher-pulner.html,3411,Russian,,
/titanic-victim/alexander-radeff.html,349223,,,General Labourer
/titanic-victim/raffull-baccos.html,2679,Syrian,,Farm Labourer
/titanic-victim/james-george-reed.html,362316,Welsh,"Penarth, Glamorgan, Wales",Butcher
/titanic-victim/tido-rekic.html,349249,,"Batic, Bosnia",General Labourer
/titanic-victim/harold-reynolds.html,342684,English,"London, England",Baker
/titanic-victim/arthur-rice.html,382652,Canadian,"Athlone, County Westmeath, Ireland",
/titanic-victim/george-rice.html,382652,Canadian,"Athlone, County Westmeath, Ireland",
/titanic-victim/margaret-rice.html,382652,,"Athlone, County Westmeath, Ireland",Housekeeper
/titanic-victim/francis-rice.html,382652,American,"Athlone, County Westmeath, Ireland",
/titanic-victim/eric-rice.html,382652,Canadian,"Athlone, County Westmeath, Ireland",
/titanic-victim/albert-rice.html,382652,English,"Athlone, County Westmeath, Ireland",
/titanic-victim/susanna-juhantytar-sanni-riihivuori.html,3101295,Finnish,"Ylihärmä, Finland",
/titanic-victim/matti-rintamaki.html,3101273,Finnish,"Kauhajoki, Vaasa, Finland",General Labourer
/titanic-survivor/hannah-riordan.html,334915,Irish,"Kingwilliamstown, County Cork, Ireland",
/titanic-victim/samuel-beard-risien.html,364498,English,"London, England",Hotelier
/titanic-victim/emma-risien.html,364498,English,"London, England",
/titanic-victim/alexander-robins.html,3337,English,"St. Austell, Cornwall, England",Mason
/titanic-victim/charity-robins.html,3337,English,"St. Austell, Cornwall, England",
/titanic-victim/william-john-rogers.html,23567,Welsh,"Pontardawe, Glamorgan, Wales",Miner
/titanic-victim/knud-paust-rommetvedt.html,312993,Norwegian,"Hogstad Halland, Stavanger, Norway",Ship's officer
/titanic-victim/edvard-larsson-rondberg.html,347065,Swedish,"Lysvik, Sweden",Cook
/titanic-victim/helena-wilhelmina-rosblom.html,370129,Finnish,"Kolla, Finland",
/titanic-victim/viktor-richard-rosblom.html,370129,Finnish,"Kolla, Finland",General Labourer
/titanic-victim/salli-helena-rosblom.html,370129,Finnish,"Kolla, Finland",
/titanic-survivor/sarah-roth.html,342712,Polish,"London, England",Tailor
/titanic-victim/richard-henry-rouse.html,3594,English,"Sittingbourne, Kent, England",Farm Labourer
/titanic-victim/alfred-george-john-rush.html,20589,English,"London, England",Porter
/titanic-survivor/edward-ryan.html,383162,Irish,"Ballynaveen, County Tipperary, Ireland",General Labourer
/titanic-victim/patrick-ryan.html,371110,Irish,"Askeaton, County Limerick, Ireland",General Labourer
/titanic-victim/amin-saad.html,2671,Syrian,"Tibnīn, Syria",Farm Labourer
/titanic-victim/matthew-sadlier.html,367655,Irish,"Rynn, County Leitrim, Ireland",Farm Labourer
/titanic-victim/harry-sadowitz.html,1855,English,"London, England",Fur Cutter
/titanic-victim/constance-gladys-sage.html,2343,English,"Peterborough, Cambridgeshire, England",
/titanic-victim/anthony-william-sage.html,2343,English,"Peterborough, Cambridgeshire, England",
/titanic-victim/george-john-sage.html,2343,English,"Peterborough, Cambridgeshire, England",Barman
/titanic-victim/frederick-sage.html,2343,English,"Peterborough, Cambridgeshire, England",Cook
/titanic-victim/annie-elizabeth-sage.html,2343,English,"Peterborough, Cambridgeshire, England",
/titanic-victim/thomas-henry-sage.html,2343,English,"Peterborough, Cambridgeshire, England",
/titanic-victim/elizabeth-ada-sage.html,2343,English,"Peterborough, Cambridgeshire, England",
/titanic-victim/dorothy-dolly-florence-sage.html,2343,English,"Peterborough, Cambridgeshire, England",Scholar
/titanic-victim/stella-anne-sage.html,2343,English,"Peterborough, Cambridgeshire, England",Dressmaker / Couturiere
/titanic-victim/douglas-bullen-sage.html,2343,English,"Peterborough, Cambridgeshire, England",Baker
/titanic-victim/john-george-sage.html,2343,English,"Peterborough, Cambridgeshire, England",Tradesman
/titanic-victim/karl-johan-salander.html,7266,Swedish,"Tjärby, Halland, Sweden",General Labourer
/titanic-survivor/anna-kristine-salkjelsvik.html,343120,,"Saltkjelsvik, Norway",
/titanic-victim/johan-werner-salonen.html,3101296,,"Aberdeen, Washington, United States",General Labourer
/titanic-victim/youssef-joseph-samaan.html,2662,Syrian,"Hardīn, Batroun, Syria",General Labourer
/titanic-victim/hanna-elias-samaan.html,2662,Syrian,"Hardīn, Batroun, Syria",General Labourer
/titanic-victim/elias-samaan.html,2662,Syrian,"Hardīn, Batroun, Syria",General Labourer
/titanic-survivor/marguerite-rut-sandstrom.html,9549,"Swedish
American","Motala, Sweden",
/titanic-survivor/agnes-charlotta-sandstrom.html,9549,"Swedish
American","Motala, Sweden",
/titanic-survivor/beatrice-irene-sandstrom.html,9549,"Swedish
American","Motala, Sweden",
/titanic-survivor/julius-jules-sap.html,345768,,"Zwevezele, Belgium",
/titanic-victim/william-henry-saundercock.html,2151,English,"Penwithick, Cornwall, England",Miner
/titanic-victim/frederick-charles-sawyer.html,342826,English,"Basingstoke, Hampshire, England",Gardener
/titanic-victim/james-scanlan.html,36209,Irish,"Rathkeale, County Limerick, Ireland",
/titanic-survivor/jean-scheerlinck.html,345779,Belgian,"Haaltert, Belgium",
/titanic-victim/todor-sdycoff.html,349222,,,
/titanic-victim/betros-seman.html,2622,Syrian,"Hardīn, Batroun, Syria",
/titanic-victim/lionel-leonard.html,370160,Irish,"Portland, Dorset, England",Seaman
/titanic-victim/patrick-shaughnessy.html,370374,Irish,"Tynagh, County Galway, Ireland",Farm Labourer
/titanic-victim/frederick-blainey-shellard.html,6212,English,"Bristol, England",Painter & Decorator
/titanic-victim/emir-farres-chehab-shihab.html,2631,Syrian,"Beirut, Syria",General Labourer
/titanic-survivor/ellen-natalia-shine.html,330968,Irish,"Newmarket, County Cork, Ireland",
/titanic-victim/charles-joseph-shorney.html,374910,,"Heron's Ghyll, Sussex, England",Valet
/titanic-victim/john-simmons.html,392082,English,,General Labourer
/titanic-victim/orsen-sirayanian.html,2669,"Armenian
 Turkish","Kiği, Turkey",Farmer
/titanic-victim/maurice-sirota.html,392092,,"London, England",Tailor
/titanic-victim/husein-sivic.html,349251,,"Batic, Bosnia",General Labourer
/titanic-victim/antti-wilhelm-sivola.html,3101280,,"Mountain Home, Idaho, United States",General Labourer
/titanic-survivor/anna-sofia-sjoblom.html,3101265,Finnish,"Munsala, Vaasa, Finland",
/titanic-victim/wilhelm-william-johansson-skoog.html,347088,Swedish,"Hällekis, Västergötland, Sweden",General Labourer
/titanic-victim/margit-elizabeth-skoog.html,347088,American,"Hällekis, Västergötland, Sweden",
/titanic-victim/harald-skoog.html,347088,American,"Hällekis, Västergötland, Sweden",
/titanic-victim/anna-bernhardina-skoog.html,347088,,"Hällekis, Västergötland, Sweden",
/titanic-victim/mabel-skoog.html,347088,American,"Hällekis, Västergötland, Sweden",
/titanic-victim/karl-thorsten-skoog.html,347088,American,"Hällekis, Västergötland, Sweden",
/titanic-victim/petco-slabenoff.html,349214,,,General Labourer
/titanic-victim/selman-francis-slocovski.html,392086,,"London, England",Merchant
/titanic-victim/mile-smiljanic.html,315037,,"Pisac, Croatia",Farm Labourer
/titanic-victim/thomas-smyth.html,384461,Irish,"Caltra, County Galway, Ireland",
/titanic-survivor/julia-smyth.html,335432,Irish,"Pottlebawn Kilcogy, County Cavan, Ireland",
/titanic-victim/francis-william-somerton.html,18509,English,"Cheltenham, Gloucestershire, England",
/titanic-victim/woolf-spector.html,3236,Polish,"London, England",Cabinet Maker
/titanic-victim/henry-john-spinner.html,369943,English,"Worcester, Worcestershire, England",Glove Cutter
/titanic-victim/ivan-staneff.html,349208,,"Debnevo, Bulgaria",General Labourer
/titanic-victim/ivan-stankovic.html,349239,,"Galgovo, Croatia",General Labourer
/titanic-victim/edward-roland-stanley.html,45380,English,"Bristol, England",Porter
/titanic-survivor/amy-zillah-elsie-stanley.html,2314,English,"Wallingford, Oxfordshire, England",Servant
/titanic-victim/thomas-storey.html,370160,English,"Liverpool, Merseyside, England",Seaman
/titanic-victim/ilia-stoytcheff.html,349205,,"Gurnogmik, Bulgaria",General Labourer
/titanic-victim/ida-sofia-strandberg.html,7553,Finnish,"Åbo (Turku), Finland",
/titanic-survivor/juho-niilosson-stranden.html,3101288,Finnish,"Kitee, Viipuri, Finland",
/titanic-victim/ivan-strilic.html,315083,Croatian,"Široka Kula, Croatia",Farmer
/titanic-victim/telma-matilda-strom.html,347054,American,"Julita, Södermanland, Sweden",
/titanic-victim/elna-matilda-strom.html,347054,Swedish,"Julita, Södermanland, Sweden",
/titanic-survivor/victor-francis-sunderland.html,392089,English,"London, England",Farmer
/titanic-survivor/johan-julian-sundman.html,3101269,Finnish,"Munsala, Vaasa, Finland",
/titanic-victim/henry-sutehall.html,392076,English,"London, England",Coach Trimmer
/titanic-survivor/johan-cervin-svensson.html,7538,Swedish,"Knäred, Halland, Sweden",
/titanic-victim/johan-svensson.html,347060,Swedish,"Reftele, Jönköping, Sweden",
/titanic-victim/olof-svensson.html,350035,Swedish,"Björkeberga, Skåne, Sweden",Farmer
/titanic-victim/simon-sivertsen-saether.html,3101262,Norwegian,"Buvika, Norway",Miner
/titanic-victim/peter-andreas-lauritz-andersen-soholt.html,348124,Norwegian,"Sjøholt, Norway",Carpenter / Joiner
/titanic-victim/tannous-thomas-tannous.html,2684,Syrian,,Scholar
/titanic-victim/charles-rad-thomas.html,2621,Syrian,"Hardīn, Batroun, Syria",Dealer
/titanic-survivor/assad-alexander-thomas-tannous.html,2625,Syrian,"Hardīn, Batroun, Syria",
/titanic-survivor/thamine-thelma-thomas.html,2625,Syrian,"Hardīn, Batroun, Syria",
/titanic-victim/john-thomas-tannous.html,2681,"Syrian
American",,Dealer
/titanic-survivor/gunnar-isidor-tenglin.html,350033,Swedish,"Stockholm, Uppland, Sweden",
/titanic-victim/thomas-leonard-theobald.html,363294,English,"Strood, Kent, England",Groom
/titanic-victim/alexander-morrison-thompson.html,32302,Scottish,"Peterhead, Aberdeenshire, Scotland",Mason
